order_item_id,order_id,product_id,quantity,unit_price
5219,2114,37,1,30.8
5220,2115,38,3,84.41
5221,2116,44,3,196.64
5222,2117,7,1,176.57
5223,2117,24,3,27.42
5224,2117,50,1,22.35
5225,2117,19,3,17.14
5226,2118,28,2,10.64
5227,2118,43,3,121.83
5228,2119,9,1,97.77
5229,2119,22,3,61.62
5230,2120,14,3,187.19
5231,2120,3,2,135.71
5232,2120,17,2,20.01
5233,2120,5,1,108.83
5234,2121,29,1,98.79
5235,2121,3,2,135.71
5236,2121,19,3,17.14
5237,2121,16,3,11.8
5238,2122,26,3,109.28
5239,2123,6,2,91.1
5240,2123,1,1,162.76
5241,2123,35,2,182.96
5242,2124,10,2,198.16
5243,2125,9,2,97.77
5244,2125,47,1,181.71
5245,2126,3,2,135.71
5246,2126,21,1,120.34
5247,2127,6,1,91.1
5248,2127,20,3,101.16
5249,2127,42,2,59.21
5250,2128,36,3,18.57
5251,2129,7,3,176.57
5252,2130,24,1,27.42
5253,2130,11,3,10.05
5254,2130,44,2,196.64
5255,2130,2,1,112.3
5256,2131,22,3,61.62
5257,2131,17,3,20.01
5258,2132,21,3,120.34
5259,2132,22,2,61.62
5260,2133,26,3,109.28
5261,2133,47,2,181.71
5262,2133,34,1,62.68
5263,2133,5,2,108.83
5264,2134,7,2,176.57
5265,2134,5,3,108.83
5266,2135,30,3,66.43
5267,2135,17,2,20.01
5268,2135,19,1,17.14
5269,2136,5,3,108.83
5270,2136,25,1,73.91
5271,2137,43,1,121.83
5272,2138,24,1,27.42
5273,2138,29,3,98.79
5274,2139,41,3,161.62
5275,2139,18,1,26.82
5276,2139,38,1,84.41
5277,2139,20,3,101.16
5278,2140,48,1,197.95
5279,2140,18,1,26.82
5280,2140,17,3,20.01
5281,2140,38,2,84.41
5282,2141,39,1,33.64
5283,2141,50,3,22.35
5284,2142,39,2,33.64
5285,2142,20,1,101.16
5286,2143,50,3,22.35
5287,2143,39,2,33.64
5288,2144,42,2,59.21
5289,2144,33,3,121.93
5290,2145,46,1,124.15
5291,2146,30,1,66.43
5292,2146,4,2,150.19
5293,2146,40,1,191.72
5294,2147,13,1,82.95
5295,2147,24,1,27.42
5296,2147,26,1,109.28
5297,2148,7,1,176.57
5298,2149,8,3,89.33
5299,2149,22,1,61.62
5300,2149,10,2,198.16
5301,2150,14,3,187.19
5302,2150,25,3,73.91
5303,2150,30,3,66.43
5304,2150,30,1,66.43
5305,2151,8,2,89.33
5306,2152,28,2,10.64
5307,2152,11,3,10.05
5308,2152,46,3,124.15
5309,2152,23,1,85.67
5310,2153,12,3,45.24
5311,2153,24,2,27.42
5312,2154,45,1,178.0
5313,2155,38,1,84.41
5314,2155,46,2,124.15
5315,2156,33,1,121.93
5316,2156,35,2,182.96
5317,2156,42,3,59.21
5318,2156,42,2,59.21
5319,2157,19,3,17.14
5320,2158,36,2,18.57
5321,2158,34,1,62.68
5322,2159,27,3,149.13
5323,2160,41,2,161.62
5324,2160,41,3,161.62
5325,2160,41,1,161.62
5326,2161,5,1,108.83
5327,2162,25,2,73.91
5328,2162,7,1,176.57
5329,2162,11,2,10.05
5330,2162,43,1,121.83
5331,2163,1,2,162.76
5332,2163,26,2,109.28
5333,2163,21,2,120.34
5334,2163,31,3,172.04
5335,2164,22,3,61.62
5336,2165,7,2,176.57
5337,2166,3,3,135.71
5338,2166,15,2,23.31
5339,2166,49,1,151.24
5340,2166,45,3,178.0
5341,2167,27,2,149.13
5342,2168,18,2,26.82
5343,2168,30,3,66.43
5344,2168,2,1,112.3
5345,2168,17,1,20.01
5346,2169,43,2,121.83
5347,2170,11,2,10.05
5348,2170,37,3,30.8
5349,2170,34,1,62.68
5350,2170,35,3,182.96
5351,2171,19,1,17.14
5352,2171,47,2,181.71
5353,2171,23,1,85.67
5354,2171,9,3,97.77
5355,2172,11,2,10.05
5356,2172,15,3,23.31
5357,2172,33,2,121.93
5358,2173,11,1,10.05
5359,2174,35,3,182.96
5360,2174,6,2,91.1
5361,2175,49,3,151.24
5362,2176,30,2,66.43
5363,2176,16,3,11.8
5364,2177,20,2,101.16
5365,2178,27,3,149.13
5366,2178,11,1,10.05
5367,2178,41,3,161.62
5368,2179,45,2,178.0
5369,2179,33,1,121.93
5370,2180,28,1,10.64
5371,2180,33,1,121.93
5372,2180,12,2,45.24
5373,2180,27,1,149.13
5374,2181,25,1,73.91
5375,2181,8,2,89.33
5376,2182,17,2,20.01
5377,2182,30,1,66.43
5378,2182,10,2,198.16
5379,2183,50,1,22.35
5380,2184,17,1,20.01
5381,2184,20,2,101.16
5382,2184,39,3,33.64
5383,2184,12,3,45.24
5384,2185,38,1,84.41
5385,2186,31,1,172.04
5386,2186,17,2,20.01
5387,2187,31,3,172.04
5388,2187,7,3,176.57
5389,2187,40,2,191.72
5390,2188,46,2,124.15
5391,2188,18,1,26.82
5392,2189,1,3,162.76
5393,2189,35,2,182.96
5394,2189,48,2,197.95
5395,2190,14,3,187.19
5396,2190,4,2,150.19
5397,2190,48,1,197.95
5398,2191,29,3,98.79
5399,2192,41,2,161.62
5400,2193,35,1,182.96
5401,2193,29,1,98.79
5402,2194,15,3,23.31
5403,2194,11,1,10.05
5404,2195,34,1,62.68
5405,2195,31,3,172.04
5406,2196,46,3,124.15
5407,2196,49,3,151.24
5408,2196,19,3,17.14
5409,2197,20,2,101.16
5410,2197,37,3,30.8
5411,2197,29,2,98.79
5412,2197,5,3,108.83
5413,2198,48,1,197.95
5414,2199,35,1,182.96
5415,2199,21,2,120.34
5416,2200,34,2,62.68
5417,2200,3,2,135.71
5418,2200,42,1,59.21
5419,2200,11,2,10.05
5420,2201,27,3,149.13
5421,2201,22,1,61.62
5422,2202,15,1,23.31
5423,2202,14,3,187.19
5424,2202,12,3,45.24
5425,2202,25,2,73.91
5426,2203,7,3,176.57
5427,2204,37,3,30.8
5428,2204,39,2,33.64
5429,2205,39,3,33.64
5430,2206,31,3,172.04
5431,2206,47,2,181.71
5432,2207,49,1,151.24
5433,2207,10,2,198.16
5434,2207,39,2,33.64
5435,2207,2,2,112.3
5436,2208,38,3,84.41
5437,2209,41,1,161.62
5438,2209,14,3,187.19
5439,2209,39,3,33.64
5440,2209,5,2,108.83
5441,2210,41,3,161.62
5442,2211,37,1,30.8
5443,2211,43,1,121.83
5444,2212,50,2,22.35
5445,2212,24,3,27.42
5446,2212,42,2,59.21
5447,2213,22,3,61.62
5448,2214,8,3,89.33
5449,2214,16,2,11.8
5450,2214,48,1,197.95
5451,2215,35,2,182.96
5452,2215,8,1,89.33
5453,2215,43,3,121.83
5454,2216,6,1,91.1
5455,2216,13,2,82.95
5456,2217,3,1,135.71
5457,2218,8,1,89.33
5458,2219,17,3,20.01
5459,2219,37,1,30.8
5460,2219,13,2,82.95
5461,2219,39,1,33.64
5462,2220,7,1,176.57
5463,2220,42,1,59.21
5464,2220,35,1,182.96
5465,2220,28,2,10.64
5466,2221,18,3,26.82
5467,2221,3,3,135.71
5468,2221,27,2,149.13
5469,2221,15,3,23.31
5470,2222,5,2,108.83
5471,2222,34,3,62.68
5472,2222,1,3,162.76
5473,2222,3,2,135.71
5474,2223,14,1,187.19
5475,2223,40,3,191.72
5476,2223,39,2,33.64
5477,2223,44,3,196.64
5478,2224,46,3,124.15
5479,2224,40,1,191.72
5480,2224,2,3,112.3
5481,2225,6,3,91.1
5482,2226,37,3,30.8
5483,2227,35,3,182.96
5484,2228,24,1,27.42
5485,2228,10,1,198.16
5486,2228,17,3,20.01
5487,2228,4,1,150.19
5488,2229,41,2,161.62
5489,2229,29,3,98.79
5490,2229,29,2,98.79
5491,2229,9,3,97.77
5492,2230,46,2,124.15
5493,2230,44,3,196.64
5494,2230,14,3,187.19
5495,2231,25,3,73.91
5496,2231,39,1,33.64
5497,2231,32,1,145.96
5498,2232,39,2,33.64
5499,2232,35,2,182.96
5500,2233,7,1,176.57
5501,2234,16,3,11.8
5502,2234,39,2,33.64
5503,2234,4,3,150.19
5504,2235,17,1,20.01
5505,2235,31,1,172.04
5506,2235,4,1,150.19
5507,2235,35,2,182.96
5508,2236,48,1,197.95
5509,2236,44,1,196.64
5510,2236,8,2,89.33
5511,2236,11,3,10.05
5512,2237,15,3,23.31
5513,2238,37,2,30.8
5514,2238,2,2,112.3
5515,2239,14,2,187.19
5516,2239,25,3,73.91
5517,2240,27,1,149.13
5518,2240,42,2,59.21
5519,2240,36,1,18.57
5520,2240,19,3,17.14
5521,2241,31,1,172.04
5522,2241,1,3,162.76
5523,2242,3,2,135.71
5524,2242,39,3,33.64
5525,2242,48,2,197.95
5526,2243,36,2,18.57
5527,2243,40,1,191.72
5528,2243,27,2,149.13
5529,2244,32,3,145.96
5530,2244,11,3,10.05
5531,2245,42,2,59.21
5532,2245,50,1,22.35
5533,2245,19,2,17.14
5534,2245,1,2,162.76
5535,2246,16,2,11.8
5536,2246,20,3,101.16
5537,2247,42,1,59.21
5538,2247,22,1,61.62
5539,2247,37,3,30.8
5540,2248,1,2,162.76
5541,2249,27,2,149.13
5542,2249,10,3,198.16
5543,2249,24,1,27.42
5544,2249,33,3,121.93
5545,2250,17,3,20.01
5546,2250,33,3,121.93
5547,2251,8,2,89.33
5548,2251,42,2,59.21
5549,2251,40,1,191.72
5550,2251,11,2,10.05
5551,2252,30,1,66.43
5552,2253,34,1,62.68
5553,2253,9,3,97.77
5554,2254,34,1,62.68
5555,2255,24,1,27.42
5556,2255,40,2,191.72
5557,2255,47,1,181.71
5558,2256,2,1,112.3
5559,2256,40,2,191.72
5560,2257,22,1,61.62
5561,2257,11,1,10.05
5562,2258,44,2,196.64
5563,2259,30,3,66.43
5564,2259,29,1,98.79
5565,2259,19,1,17.14
5566,2260,44,3,196.64
5567,2260,13,1,82.95
5568,2260,19,1,17.14
5569,2261,14,3,187.19
5570,2262,5,2,108.83
5571,2262,2,3,112.3
5572,2262,39,3,33.64
5573,2262,7,3,176.57
5574,2263,7,2,176.57
5575,2263,16,1,11.8
5576,2264,5,3,108.83
5577,2264,27,1,149.13
5578,2264,13,3,82.95
5579,2265,9,1,97.77
5580,2265,49,3,151.24
5581,2265,34,2,62.68
5582,2265,33,2,121.93
5583,2266,14,1,187.19
5584,2266,47,1,181.71
5585,2266,39,2,33.64
5586,2266,25,1,73.91
5587,2267,10,1,198.16
5588,2268,9,3,97.77
5589,2269,38,1,84.41
5590,2269,19,1,17.14
5591,2270,49,1,151.24
5592,2270,19,1,17.14
5593,2270,30,2,66.43
5594,2271,18,1,26.82
5595,2272,14,3,187.19
5596,2272,25,3,73.91
5597,2273,3,3,135.71
5598,2273,15,2,23.31
5599,2273,21,1,120.34
5600,2273,34,2,62.68
5601,2274,13,3,82.95
5602,2274,15,2,23.31
5603,2275,30,3,66.43
5604,2275,23,1,85.67
5605,2276,49,1,151.24
5606,2277,10,2,198.16
5607,2277,23,2,85.67
5608,2278,21,3,120.34
5609,2278,12,1,45.24
5610,2279,40,3,191.72
5611,2279,20,1,101.16
5612,2279,33,1,121.93
5613,2280,30,3,66.43
5614,2280,4,1,150.19
5615,2280,7,3,176.57
5616,2280,48,2,197.95
5617,2281,48,2,197.95
5618,2281,21,1,120.34
5619,2281,29,3,98.79
5620,2281,16,1,11.8
5621,2282,32,1,145.96
5622,2282,1,2,162.76
5623,2282,27,1,149.13
5624,2282,23,3,85.67
5625,2283,8,1,89.33
5626,2283,22,3,61.62
5627,2283,5,1,108.83
5628,2283,26,2,109.28
5629,2284,9,2,97.77
5630,2284,26,2,109.28
5631,2285,7,1,176.57
5632,2285,33,3,121.93
5633,2285,22,3,61.62
5634,2285,8,3,89.33
5635,2286,21,1,120.34
5636,2286,1,3,162.76
5637,2287,11,1,10.05
5638,2287,41,2,161.62
5639,2287,26,1,109.28
5640,2288,26,2,109.28
5641,2288,26,2,109.28
5642,2288,41,2,161.62
5643,2288,2,2,112.3
5644,2289,46,3,124.15
5645,2289,25,2,73.91
5646,2290,46,3,124.15
5647,2290,39,3,33.64
5648,2290,27,2,149.13
5649,2291,45,3,178.0
5650,2291,5,2,108.83
5651,2291,23,3,85.67
5652,2291,13,1,82.95
5653,2292,29,1,98.79
5654,2292,46,1,124.15
5655,2292,13,3,82.95
5656,2293,10,1,198.16
5657,2293,27,2,149.13
5658,2294,20,3,101.16
5659,2294,36,1,18.57
5660,2294,1,2,162.76
5661,2295,28,2,10.64
5662,2295,32,2,145.96
5663,2295,39,1,33.64
5664,2295,35,1,182.96
5665,2296,26,1,109.28
5666,2296,32,1,145.96
5667,2296,33,1,121.93
5668,2297,26,1,109.28
5669,2298,42,3,59.21
5670,2299,13,1,82.95
5671,2299,33,3,121.93
5672,2299,43,3,121.83
5673,2300,36,1,18.57
5674,2300,21,1,120.34
5675,2300,20,1,101.16
5676,2301,10,1,198.16
5677,2301,35,2,182.96
5678,2301,32,1,145.96
5679,2301,11,3,10.05
5680,2302,16,2,11.8
5681,2302,48,2,197.95
5682,2302,8,3,89.33
5683,2303,8,1,89.33
5684,2303,26,3,109.28
5685,2303,20,1,101.16
5686,2304,33,3,121.93
5687,2304,13,3,82.95
5688,2304,32,1,145.96
5689,2305,47,2,181.71
5690,2305,25,2,73.91
5691,2306,37,1,30.8
5692,2307,41,1,161.62
5693,2308,33,2,121.93
5694,2309,16,1,11.8
5695,2309,39,2,33.64
5696,2309,38,3,84.41
5697,2309,48,3,197.95
5698,2310,47,2,181.71
5699,2310,46,3,124.15
5700,2310,14,3,187.19
5701,2310,17,3,20.01
5702,2311,1,1,162.76
5703,2311,7,2,176.57
5704,2311,9,1,97.77
5705,2311,20,2,101.16
5706,2312,4,2,150.19
5707,2312,14,2,187.19
5708,2312,3,1,135.71
5709,2312,2,1,112.3
5710,2313,13,1,82.95
5711,2313,39,1,33.64
5712,2313,20,2,101.16
5713,2314,48,3,197.95
5714,2315,26,2,109.28
5715,2316,5,1,108.83
5716,2317,11,2,10.05
5717,2317,48,2,197.95
5718,2317,26,2,109.28
5719,2318,24,3,27.42
5720,2318,8,3,89.33
5721,2318,21,2,120.34
5722,2318,18,1,26.82
5723,2319,10,3,198.16
5724,2319,48,2,197.95
5725,2319,50,3,22.35
5726,2319,9,3,97.77
5727,2320,2,2,112.3
5728,2320,31,2,172.04
5729,2320,24,1,27.42
5730,2321,47,2,181.71
5731,2321,20,3,101.16
5732,2321,5,2,108.83
5733,2322,32,2,145.96
5734,2323,23,1,85.67
5735,2324,10,3,198.16
5736,2324,30,2,66.43
5737,2325,8,1,89.33
5738,2326,25,1,73.91
5739,2326,38,1,84.41
5740,2326,42,3,59.21
5741,2326,20,3,101.16
5742,2327,50,2,22.35
5743,2327,3,2,135.71
5744,2328,44,2,196.64
5745,2328,25,1,73.91
5746,2329,37,2,30.8
5747,2330,41,3,161.62
5748,2330,44,2,196.64
5749,2330,13,3,82.95
5750,2331,12,2,45.24
5751,2331,10,3,198.16
5752,2332,3,1,135.71
5753,2332,38,3,84.41
5754,2332,17,1,20.01
5755,2333,44,2,196.64
5756,2333,42,3,59.21
5757,2333,33,3,121.93
5758,2334,44,3,196.64
5759,2334,30,1,66.43
5760,2335,49,2,151.24
5761,2335,24,1,27.42
5762,2336,46,3,124.15
5763,2336,16,2,11.8
5764,2337,43,3,121.83
5765,2337,33,3,121.93
5766,2337,37,1,30.8
5767,2338,50,3,22.35
5768,2338,38,1,84.41
5769,2338,3,1,135.71
5770,2338,41,1,161.62
5771,2339,42,2,59.21
5772,2339,3,1,135.71
5773,2339,21,1,120.34
5774,2339,1,3,162.76
5775,2340,5,2,108.83
5776,2341,24,1,27.42
5777,2341,24,1,27.42
5778,2342,39,2,33.64
5779,2342,37,1,30.8
5780,2342,40,1,191.72
5781,2343,21,1,120.34
5782,2343,8,2,89.33
5783,2344,25,3,73.91
5784,2344,34,1,62.68
5785,2344,28,3,10.64
5786,2344,23,3,85.67
5787,2345,31,3,172.04
5788,2346,34,1,62.68
5789,2347,10,2,198.16
5790,2347,17,1,20.01
5791,2347,14,2,187.19
5792,2347,46,3,124.15
5793,2348,21,3,120.34
5794,2348,46,3,124.15
5795,2348,6,3,91.1
5796,2348,19,1,17.14
5797,2349,32,3,145.96
5798,2349,4,2,150.19
5799,2349,26,3,109.28
5800,2350,2,3,112.3
5801,2350,43,3,121.83
5802,2350,47,3,181.71
5803,2351,24,1,27.42
5804,2351,50,3,22.35
5805,2351,24,3,27.42
5806,2352,41,2,161.62
5807,2352,8,2,89.33
5808,2353,13,1,82.95
5809,2353,6,2,91.1
5810,2354,41,1,161.62
5811,2354,25,3,73.91
5812,2354,17,2,20.01
5813,2354,5,3,108.83
5814,2355,50,3,22.35
5815,2355,49,1,151.24
5816,2355,18,1,26.82
5817,2355,9,3,97.77
5818,2356,42,3,59.21
5819,2356,50,1,22.35
5820,2357,6,3,91.1
5821,2357,39,3,33.64
5822,2357,1,3,162.76
5823,2357,28,3,10.64
5824,2358,17,2,20.01
5825,2358,9,3,97.77
5826,2358,33,2,121.93
5827,2359,9,1,97.77
5828,2359,48,3,197.95
5829,2359,30,3,66.43
5830,2360,2,3,112.3
5831,2360,6,2,91.1
5832,2360,23,1,85.67
5833,2361,47,1,181.71
5834,2361,27,1,149.13
5835,2361,30,2,66.43
5836,2361,38,1,84.41
5837,2362,18,3,26.82
5838,2362,48,1,197.95
5839,2363,39,2,33.64
5840,2364,16,3,11.8
5841,2364,6,2,91.1
5842,2365,43,1,121.83
5843,2365,26,2,109.28
5844,2365,47,2,181.71
5845,2366,31,1,172.04
5846,2366,42,3,59.21
5847,2366,47,2,181.71
5848,2366,50,3,22.35
5849,2367,49,3,151.24
5850,2367,40,2,191.72
5851,2368,3,2,135.71
5852,2369,3,2,135.71
5853,2369,37,3,30.8
5854,2370,34,2,62.68
5855,2370,49,3,151.24
5856,2371,2,1,112.3
5857,2371,28,1,10.64
5858,2371,11,3,10.05
5859,2371,21,3,120.34
5860,2372,7,2,176.57
5861,2372,16,3,11.8
5862,2372,36,2,18.57
5863,2372,38,3,84.41
5864,2373,8,2,89.33
5865,2373,33,1,121.93
5866,2373,33,1,121.93
5867,2374,2,2,112.3
5868,2375,14,1,187.19
5869,2375,5,1,108.83
5870,2376,35,2,182.96
5871,2376,47,3,181.71
5872,2377,49,2,151.24
5873,2377,21,3,120.34
5874,2378,24,3,27.42
5875,2379,14,2,187.19
5876,2379,9,1,97.77
5877,2380,35,3,182.96
5878,2380,31,1,172.04
5879,2381,8,1,89.33
5880,2382,26,2,109.28
5881,2383,1,3,162.76
5882,2383,21,1,120.34
5883,2383,40,2,191.72
5884,2383,39,1,33.64
5885,2384,23,2,85.67
5886,2385,15,2,23.31
5887,2385,22,2,61.62
5888,2385,3,2,135.71
5889,2385,43,2,121.83
5890,2386,13,1,82.95
5891,2386,28,3,10.64
5892,2387,18,2,26.82
5893,2387,49,3,151.24
5894,2388,47,2,181.71
5895,2388,27,2,149.13
5896,2388,40,2,191.72
5897,2388,48,1,197.95
5898,2389,43,1,121.83
5899,2390,12,3,45.24
5900,2390,8,1,89.33
5901,2390,25,1,73.91
5902,2391,43,3,121.83
5903,2391,18,3,26.82
5904,2392,25,1,73.91
5905,2392,37,3,30.8
5906,2392,18,3,26.82
5907,2393,6,3,91.1
5908,2393,12,3,45.24
5909,2393,8,2,89.33
5910,2394,2,1,112.3
5911,2395,31,1,172.04
5912,2396,38,1,84.41
5913,2396,18,3,26.82
5914,2397,41,3,161.62
5915,2397,14,1,187.19
5916,2397,28,2,10.64
5917,2397,11,1,10.05
5918,2398,14,2,187.19
5919,2398,35,2,182.96
5920,2398,38,3,84.41
5921,2399,49,1,151.24
5922,2400,4,1,150.19
5923,2400,1,1,162.76
5924,2401,20,2,101.16
5925,2401,40,3,191.72
5926,2401,18,1,26.82
5927,2402,48,3,197.95
5928,2402,17,3,20.01
5929,2402,18,2,26.82
5930,2402,11,3,10.05
5931,2403,36,1,18.57
5932,2404,34,1,62.68
5933,2404,24,1,27.42
5934,2404,18,3,26.82
5935,2405,47,1,181.71
5936,2405,9,2,97.77
5937,2406,20,2,101.16
5938,2406,37,1,30.8
5939,2406,17,1,20.01
5940,2407,9,1,97.77
5941,2407,47,1,181.71
5942,2408,11,1,10.05
5943,2408,16,1,11.8
5944,2408,31,1,172.04
5945,2409,50,1,22.35
5946,2409,36,1,18.57
5947,2409,45,1,178.0
5948,2410,44,1,196.64
5949,2410,10,3,198.16
5950,2410,8,2,89.33
5951,2411,13,3,82.95
5952,2411,36,2,18.57
5953,2411,21,1,120.34
5954,2412,30,3,66.43
5955,2413,20,2,101.16
5956,2413,28,2,10.64
5957,2414,3,1,135.71
5958,2414,47,1,181.71
5959,2414,42,3,59.21
5960,2415,27,2,149.13
5961,2416,4,1,150.19
5962,2416,44,2,196.64
5963,2417,34,3,62.68
5964,2417,44,2,196.64
5965,2417,25,1,73.91
5966,2417,30,1,66.43
5967,2418,48,3,197.95
5968,2419,36,1,18.57
5969,2419,3,2,135.71
5970,2419,38,3,84.41
5971,2419,10,1,198.16
5972,2420,21,1,120.34
5973,2420,24,2,27.42
5974,2420,15,2,23.31
5975,2420,29,1,98.79
5976,2421,41,3,161.62
5977,2421,25,3,73.91
5978,2422,25,1,73.91
5979,2423,24,3,27.42
5980,2423,46,2,124.15
5981,2423,43,2,121.83
5982,2424,44,1,196.64
5983,2424,11,1,10.05
5984,2424,23,2,85.67
5985,2425,1,3,162.76
5986,2425,47,3,181.71
5987,2425,35,2,182.96
5988,2426,46,2,124.15
5989,2426,29,2,98.79
5990,2426,7,3,176.57
5991,2426,40,1,191.72
5992,2427,49,2,151.24
5993,2427,5,1,108.83
5994,2427,29,3,98.79
5995,2427,44,2,196.64
5996,2428,43,1,121.83
5997,2428,23,1,85.67
5998,2428,29,3,98.79
5999,2429,22,3,61.62
6000,2430,22,2,61.62
6001,2430,45,1,178.0
6002,2430,40,1,191.72
6003,2431,30,3,66.43
6004,2432,37,3,30.8
6005,2432,29,2,98.79
6006,2432,6,3,91.1
6007,2433,40,1,191.72
6008,2433,30,1,66.43
6009,2434,19,3,17.14
6010,2434,34,2,62.68
6011,2435,5,2,108.83
6012,2435,30,3,66.43
6013,2435,5,2,108.83
6014,2435,3,1,135.71
6015,2436,18,2,26.82
6016,2437,7,3,176.57
6017,2437,3,1,135.71
6018,2437,22,1,61.62
6019,2438,27,2,149.13
6020,2438,11,1,10.05
6021,2438,39,1,33.64
6022,2438,34,3,62.68
6023,2439,1,3,162.76
6024,2439,27,2,149.13
6025,2440,14,1,187.19
6026,2440,33,2,121.93
6027,2441,8,2,89.33
6028,2441,8,1,89.33
6029,2441,42,3,59.21
6030,2441,20,1,101.16
6031,2442,12,2,45.24
6032,2443,48,2,197.95
6033,2443,24,1,27.42
6034,2443,31,1,172.04
6035,2444,31,3,172.04
6036,2444,12,2,45.24
6037,2444,21,1,120.34
6038,2445,6,1,91.1
6039,2445,40,1,191.72
6040,2445,5,2,108.83
6041,2445,7,1,176.57
6042,2446,2,1,112.3
6043,2446,29,1,98.79
6044,2447,15,1,23.31
6045,2447,10,3,198.16
6046,2448,2,2,112.3
6047,2448,32,2,145.96
6048,2449,4,1,150.19
6049,2449,2,1,112.3
6050,2449,41,2,161.62
6051,2449,14,3,187.19
6052,2450,15,1,23.31
6053,2451,42,3,59.21
6054,2451,44,1,196.64
6055,2452,37,3,30.8
6056,2452,34,3,62.68
6057,2452,7,2,176.57
6058,2453,45,3,178.0
6059,2453,18,3,26.82
6060,2453,11,1,10.05
6061,2454,10,3,198.16
6062,2454,45,3,178.0
6063,2454,22,2,61.62
6064,2454,10,2,198.16
6065,2455,50,1,22.35
6066,2456,22,3,61.62
6067,2456,6,2,91.1
6068,2457,17,2,20.01
6069,2457,50,1,22.35
6070,2458,6,2,91.1
6071,2458,24,3,27.42
6072,2458,28,3,10.64
6073,2459,17,1,20.01
6074,2459,23,3,85.67
6075,2459,17,2,20.01
6076,2459,22,1,61.62
6077,2460,50,1,22.35
6078,2460,23,3,85.67
6079,2460,22,2,61.62
6080,2460,44,3,196.64
6081,2461,33,1,121.93
6082,2461,3,1,135.71
6083,2461,19,1,17.14
6084,2461,40,3,191.72
6085,2462,15,1,23.31
6086,2462,46,2,124.15
6087,2463,28,1,10.64
6088,2463,39,2,33.64
6089,2463,28,2,10.64
6090,2463,49,2,151.24
6091,2464,2,3,112.3
6092,2464,43,3,121.83
6093,2465,40,2,191.72
6094,2466,28,1,10.64
6095,2466,39,3,33.64
6096,2466,21,1,120.34
6097,2466,18,2,26.82
6098,2467,41,1,161.62
6099,2468,12,2,45.24
6100,2468,26,3,109.28
6101,2468,4,3,150.19
6102,2468,15,1,23.31
6103,2469,47,3,181.71
6104,2469,32,3,145.96
6105,2469,7,3,176.57
6106,2470,23,2,85.67
6107,2470,30,1,66.43
6108,2470,21,2,120.34
6109,2471,24,2,27.42
6110,2471,33,3,121.93
6111,2471,14,1,187.19
6112,2471,43,1,121.83
6113,2472,45,1,178.0
6114,2472,9,1,97.77
6115,2472,41,1,161.62
6116,2473,38,1,84.41
6117,2474,23,2,85.67
6118,2474,30,3,66.43
6119,2474,28,2,10.64
6120,2474,15,3,23.31
6121,2475,37,1,30.8
6122,2475,39,2,33.64
6123,2476,11,1,10.05
6124,2477,34,1,62.68
6125,2478,3,1,135.71
6126,2479,22,3,61.62
6127,2479,11,3,10.05
6128,2479,24,2,27.42
6129,2479,11,1,10.05
6130,2480,6,1,91.1
6131,2480,35,1,182.96
6132,2480,6,3,91.1
6133,2481,18,1,26.82
6134,2481,31,2,172.04
6135,2482,2,1,112.3
6136,2482,10,1,198.16
6137,2482,37,1,30.8
6138,2483,12,1,45.24
6139,2483,2,2,112.3
6140,2483,37,2,30.8
6141,2484,27,2,149.13
6142,2484,29,2,98.79
6143,2485,29,1,98.79
6144,2486,47,2,181.71
6145,2486,30,1,66.43
6146,2486,45,2,178.0
6147,2486,3,2,135.71
6148,2487,5,3,108.83
6149,2487,48,1,197.95
6150,2487,42,3,59.21
6151,2487,29,3,98.79
6152,2488,8,3,89.33
6153,2488,1,3,162.76
6154,2488,33,3,121.93
6155,2488,29,3,98.79
6156,2489,42,3,59.21
6157,2489,29,3,98.79
6158,2490,48,2,197.95
6159,2490,38,3,84.41
6160,2490,19,3,17.14
6161,2491,37,2,30.8
6162,2491,31,2,172.04
6163,2491,39,3,33.64
6164,2491,15,3,23.31
6165,2492,25,3,73.91
6166,2492,4,2,150.19
6167,2492,1,3,162.76
6168,2493,29,2,98.79
6169,2494,9,1,97.77
6170,2494,43,1,121.83
6171,2495,7,1,176.57
6172,2495,47,2,181.71
6173,2495,37,2,30.8
6174,2495,15,3,23.31
6175,2496,35,2,182.96
6176,2496,20,2,101.16
6177,2496,33,3,121.93
6178,2497,16,1,11.8
6179,2498,13,2,82.95
6180,2498,4,3,150.19
6181,2498,24,1,27.42
6182,2499,9,2,97.77
6183,2499,21,3,120.34
6184,2500,35,2,182.96
6185,2500,23,1,85.67
6186,2500,50,1,22.35
6187,2500,7,3,176.57
6188,2501,25,3,73.91
6189,2501,23,3,85.67
6190,2501,48,3,197.95
6191,2501,2,3,112.3
6192,2502,15,2,23.31
6193,2502,35,1,182.96
6194,2502,8,2,89.33
6195,2502,42,2,59.21
6196,2503,43,2,121.83
6197,2503,24,3,27.42
6198,2503,44,3,196.64
6199,2503,40,1,191.72
6200,2504,9,1,97.77
6201,2504,26,2,109.28
6202,2505,47,1,181.71
6203,2505,39,1,33.64
6204,2506,15,2,23.31
6205,2507,23,3,85.67
6206,2508,31,1,172.04
6207,2508,18,2,26.82
6208,2508,21,3,120.34
6209,2509,28,1,10.64
6210,2509,7,2,176.57
6211,2510,5,1,108.83
6212,2510,25,3,73.91
6213,2510,21,3,120.34
6214,2511,23,1,85.67
6215,2511,39,1,33.64
6216,2511,28,2,10.64
